date,timestamp,year,month,title,text,tags,image_count,image_files,source_file
2018/01/08,"January 8th, 2018 12:48pm",2018,01,新しいペン,前に買っておいたペンを使ってみた。タチカワの軸、ラメ入りでかわいい。ペン先は日光の日本字。細い。,original|journal|illust|analog,4,182862725521_0.jpg|182862725521_1.jpg|182862725521_2.jpg|182862725521_3.jpg,182862725521.html
2018/01/10,"January 10th, 2018 2:31am",2018,01,彼らの決断と私の決意,"彼がいなくなってから、23日が経つ。
気持ちの整理がついたわけではない。この状況をちゃんと理解できたわけでもない。ただ、彼らがグループとしての決断を見せてくれた今、なんとなく、私もこれからのことを少し考えて、自分の為にもそれを文字にする必要があると感じた。
今でも、時たま見かける現実的な文章には（自分が同じことを思っていたとしても）傷をえぐられるようでとても辛いし、「彼はもういない」という言葉に理解が追いつかず、想像もできない。しょっちゅう泣いては頭痛を起こして、果たして元気になれる日はくるんだろうかと途方に暮れている。
今日、年末から保留になっていた２月の公演について、予定通り行うという発表があった。
彼らからのメッセージを読むと、複雑な気持ちがよく分かった。彼らの深く傷ついた心。１人減ったグループに対しての不安。先にいってしまった彼への気持ちと、彼の気持ち。ファンの気持ちと、ファンとの約束。これまでの思い出と、これからの未来。
でも、私はどこか頭の隅っこで、公演は予定通り行うんじゃないかと思ってた。本人たちが望むなら今はいくらでも休んでほしいとも思ったけど、彼らの意思で決めたことなら何でも受け入れようと思っていた。
どうしたらここにいない彼に対して敬意を払えるか、そして、もし彼だったらこの状況でどうするのがいいと言うか。そしてその家族だったら。どうしたらグループの最善となるか、自分たちはどうあるべきか、やる前に諦めるのか。どうしたら、みんなの傷が少しは癒されるのか。もし公演を予定通り行うなら、こういう気持ちによって開催を決めるんじゃないかなと、なんとなく思っていた。なによりも、彼の居場所がなくなるなんて考えられなかった。ひとつのグループでなくなる彼らなんて考えられなかった。
この沈黙の期間では、公演をやるかやらないかだけでなく、グループの存続についても話し合ったんだろうと思う。それについても「できるところまで行ってみよう」というような手探り状態が伝わってくる。
彼らも私たちもみんな不安なのは確かだ。結果がなんであろうと彼らが出した決断に全力で応えたいし、それが今、私たちができる唯一のことに思える。彼らは本当に大丈夫なのか、メンタルもフィジカルもちゃんとケアできてるのか、心配なことは挙げたら切りがない。だけど、彼らに力をあげられるのは私たちだし、私たちに必要なのも彼らだ。それに、私たち、よく分かってるでしょう。ファンダムあってこそ、それが本当の完全体だってこと。少なくとも私は、彼らの公演はそういうものだって、肌で感じてきたよ。私には、彼らのメッセージには「君たちの応援が必要だ」って書いてあるようにも思えた。
もちろん、４人のステージについては考えただけで涙が出るし、とても怖い。それを目の当たりにしたところで、果たして現実を受け入れられるのか、状況を理解できるのか、それによって自分の気持ちがどうなってしまうのかは分からないけど、私はもう後悔したくない。たぶんこの先も、辛くて泣いてしまうことが何回もあると思う。だけど、彼らが行くところまで、ずっと一緒にいよう。ずっとずっと応援します。ファンとしてできるだけのことをしたいから。
これからは、本当に大切なものを大切にしたい。これが今、私が一番強く思っていることで、何においても今後は信念を持って決断していきたい。みんな、先が見えなくてまだまだ不安だけど、支え合いながら、ゆっくりと手探り進んでいこう。",endofaday,1,182890028026_0.jpg,182890028026.html
2018/01/11,"January 11th, 2018 1:11am",2018,01,暗闇を泳ぐ,"2017年12月18日。私はこの日の絶望を永遠に忘れられないと思う。
もう何年前の話だろうか。それまでアイドルや歌手といった個人に（あるいはグループに）強い興味を抱けなかった私が、彼らの曲を聴き一目見た瞬間に、その輝きに魅了された。それまでファンクラブとは無縁だと思っていた人間が、光の速さでFC加入。体調を崩して前日まで点滴を打っていたにもかかわらず、初ライブのために大阪まで飛んだ。それからずっと、チケットがご用意されればライブやイベントには欠かさず参加していた。
私をここまで動かせるのは彼らだけ。本当の本当の、本命だ。
思い返せば、夏からずっと心が落ち着かなかった。９月３日には、完全体では戻ってこれなかった彼らを涙ながらに応援した。この期間、私にとっては、霧の中をさまよっていたような気分だった。５人全員がそろわない。そればかりが気がかりで、今思えばいろんな意味で印象に残る瞬間があった。
１１月１９日には、末っ子のソロコンサートに駆けつけた。本当は５人のために用意されていた会場だったというウワサもあった。彼はソロでいても、いつもグループを背負っているようだった。いろんな思いがあっただろうに、それでも彼ははばからず「次は５人で」とハッキリ言った。
１２月１５日。私は突然の朗報に大喜びした。彼らが戻ってくる。５人全員そろって。夜明けだった。夢じゃないよね？と画面の中の文字に目を疑うも、うれしすぎて泣きそうになった。このとき、心底喜んだのを覚えている。完全体のパフォーマンスを、また見れられる。ありがとう、ありがとう。戻ってきてくれてありがとう。私は、これからの兵役のことも気になっていたので、今回の公演は東京も大阪も全部行けるだけ行かなきゃと、チケットを全公演分申し込んだ。
それからの数日は幸せな気分だった。１７日の夜、寝る前に見た動画を覚えている。それは、日本公演での末っ子のたどたどしいトークだった。
「僕らはいつも、ずっと、最後までいくから。永遠にいくから。その日まで、永遠に、一緒にいきましょう。」
そして、2017年12月18日。彼がいなくなった。
あの日、私たちは祈った。いろんな情報に動揺しながらも、最後の最後まで、可能性があるなら諦めないと必死の思いで、藁にも縋る思いで、彼が息をしていることだけを祈った。私は暗い部屋の中でペンライトを灯し、ひたすら彼の歌と一緒にいた。今思えば、引き止めようと、生きてほしいと願うことすら勝手だったのかもしれない。
それから何時間が経ったのか分からなかった。祈りが届かなかったと知ったときの、あの絶望は、今こうやって思い出してもとても怖いもので、涙があふれてくる。私はあんなに怖い思いをしたことはなかった。そういえば、最初の一報を聞いたときも一番最初に口を突いて出た言葉は「怖い」だった。
他人がこんなにも自分の人生の一部になるとは思わなかった。家族でもパートナーでもない赤の他人が、“生きていく”上で、なくてはならない存在になるとは思わなかった。それに彼らは５人でひとつだと信じていたし、疑ったこともなかった。（霧の中をさまよった時も、絶対に、また彼ら５人に会えると信じていた。）だから、それが欠けるということは、私にとっては自分の人生が欠けたようなものだった。自分の命が欠けてしまったようだった。
それからの私は、唯一の情報源であるツイッターにへばりついて、寝る間も惜しみ、どんなに願っても届くわけのない朗報を待った。現実を直視できない私は、いつか読もうと、いつか見ようといろんな記事や動画を「いいね」した。「本当にごめんね」と、彼の望まない言葉を何度も口にした。
私、これからどうやって生きていくんだろう。真っ暗闇しか見えなかった。立ち止まるのも前に進むのも怖くて、幸せな思い出にたくさん浸った。
翌日は、たまたまお休みを取っていたので、急きょ予定をキャンセルさせてもらい、神様にご挨拶をしに行った。彼をお願い。どうか、彼を守ってください。それから私は家に帰り、無心で断捨離をした。部屋がきれいになって、物が減った。今思えば狂乱的だったけど、本当に大切なものしかいらないという気持ちの表れだったと思う。
ただ、こうやって何かを決意したり行動によって自分を叱咤しても、もちろんそう簡単には立ち直れるわけがない。
彼がいる世界といない世界では何もかもが違った。周りの人が普通に生活しているのをみると不思議な気持ちになった。こちら側とあちら側では違う時間が流れているようで、変な違和感を覚えた。…そっか、私の時間が止まってるのか。
職場での私は抜け殻のようで、ただぼーっとして半自動的に業務をこなすだけだった。自分の体だけがそこにあって、心は完全にどこか違うところへ行っていた。ツイッターをチェックしては、こっそり泣いた。
喉が詰まって、胸が苦しい。みぞおちのあたりがムカムカして、深呼吸をしようとしても、うまく空気が吸えない。心が焦げ付いたようにジリジリして痛かった。心が悲鳴をあげていた。壊れてるみたいだと思った。こんなに恐ろしいことがあったのに、その先のことを考えても恐怖しかなかった。
第二波。私たちに追い討ちをかけたのは、初めて見るメンバーたちの姿だった。絶句した。涙があふれた。こんな姿は見たくなかった。
特に、朝は目覚めるのが怖かった。目を開ければ、「彼はどこ？」「みんなはどうしてる？」という確認から一日が始まる。そういえば彼はもういないんだっけ…とぼんやり思い出しつつ、目覚ましにシャワーを浴びていると喪服を着た仲間たちの姿を思い出す。嫌でも現実に引き戻されていく感覚が恐ろしかった。この暗闇から抜けられる日が来るんだろうか。
こういう時、私は慰めを求めて誰かと共有するタイプではないみたいだ。
このことについては、多くの時間を共有してきた母とさえも話ができず、話を振られては聞こえていないかのように無視をした。それから、すべての予定をキャンセルした。他のことは何も考えられないし、笑えるわけがないと思った。心配や迷惑をかけて申し訳ないと思ったけど、私には時間が必要だった。
ただひたすら閉鎖的になって、できるだけ人と話をしたくなかった。毎日彼らだけのことを考えて、少しでも近くに感じて、彼らの存在を胸に刻んで過ごした。自分の心に釘を刺すように、つらい現実を見て、何も考えられないままにただ見て、自分の気持ちを客観視した。
私は彼がくれた絶望に浸っていたいらしい。まだこの暗闇から抜け出したくなかった。まだこの気持ちでいていいんだと気持ちを落ち着かせた。無理に元気になる必要はないんだと。その締め付けられるような思いが、不思議な心地よさに変わりつつあった。毎日苦しくないと不安だった。
12月25日。またひとつ、歳を重ねた。正直、自分の誕生日なんてどうでもよかったけど、彼を含めた５人からのお祝いメールが届いたのはうれしかった。もうここにいないはずの彼は微笑んで愛を差し出していた。この先も、ずっとみんなで一緒に歳をとっていくんだとばかり思っていたよ。
彼の存在を刻むように穴を開けようと思っていた軟骨は、開けるなら絶対に今日だと決めていたけど、病院の最寄り駅に着いて考え直した。自分との、彼との約束を思い出したからだ。
三日後、髪を切り落とした。これまで誰にも話せなかった彼のことを、長年お世話になっている美容師さんは静かに聞いてくれた。私はなんとなく恥ずかしくて、しんみりしたくなくて、口早に伝えただけだったけど、聞いてもらって少しスッキリした。なんでか分からないけど、私が髪をバッサリ切った理由を知っててほしいと、なんとなく思ったんだ。
そうして仕事納めをしてからは、何年ぶりに予定のない日々を過ごした。年越しなど私には関係なく、それらしいこともしたくないと思った。年が明けても、何の実感も湧かなかった。
私は、彼がいなくなってからひとつの約束をしていた。
「ちゃんと生きること」
簡単に聞こえるけど結構難しいことだと思う。少なくとも私には。ちゃんと地に足をつけて、自分で歩こう。自分に負けないように、しっかり生活しよう。ちゃんと「自分」を生きよう。
自分にとって本当に大切なものは何だろうか。私は何のために生きてるんだろうか。私には何があるんだろう。何も持っていない私ってなんだろう。今もまだ生きてる意味が分からなくなる瞬間があるけど、生きなきゃいけないのは分かるよ。
まだ心が脆くなっているけど、彼らの輝きを目に焼き付ければ、胸に刻み込めば、私もまだやっていけそうな気がする。きっと、また何かを見つけられそうな気がする。今の私には、彼らを、私たちを信じてゆっくり歩き出すっていう選択肢しかないみたいだけど、それで十分だ。私が彼らを必要とするように、彼らも私たちを必要としている。十分すぎる。
・
・
・
メンバーを愛し、ファンを愛し、涙もろく、感情が豊かで、温かい心を持った男の子。時には果敢に立ち向かい、「理解するより 認めること」と話した、広い心を持った強い人。努力と才能にあふれ、いつも私たちを魅了した輝き。折ってはいけない繊細な花。
ジョンヒョナ。
私たち、どんな形で再会するか分からないけど、またいつか会えた時はどんな形でもあなたを愛します。これからもパールアクアグリーンの海を見せるから。私たちみんなの声が、思いが、君にも届きますように。
お疲れさま、本当にがんばったね。
君は私たちの誇りです。",journal|endofaday|shinee|thoughts,1,182890012601_0.jpg,182890012601.html
2018/01/14,"January 14th, 2018 12:00am",2018,01,大阪遠征,"今日したことといえば、大阪のホテルとフライトの予約くらい。それと近所のコンビニと薬局まで歩いただけ。昨日から体調悪いので仕方ない。仕事の素材はもう届いているけど納期まで余裕あるし、もう数日はゆっくりしようと思う。
２月のライブは、大阪の２日目と東京２日間が取れてて、今、大阪の初日も２次応募中。大阪って何度も行ってるけど、実はちゃんと観光したことがほとんどなくて。今回もライブのためだけど、１泊多めにとって最終日はちょっとどこか寄って帰る予定。万が一、初日のチケットも取れなかったら観光多めになりそうだね。もちろん最後まで粘るけど…。
１か月くらいあるし、食べるものとか行く場所とか調べておこう～。あと体調管理しっかりして、おいしいものたくさん食べられるようにしとかなきゃ。
そういえば５年くらい前に大阪に行ったとき、富士山が信じられないくらいきれいに見えたんだよね。これはずっと忘れられない。
あと昔から好きな書き手さんが大阪に住んでて、ここの夫婦善哉の話をしていたので、興味本位で行ってきた。すごくおいしかったし、そこまでの小道もすてきだった！
猫がちらほらいて、木登りしてたり、眠そうにしてたり。ずっと舌を出してる黒猫がすごくかわいかった…！
それでは。
今日も、お疲れ様でした。
おやすみなさい。",endofaday,5,630740783245459456_0.jpg|630740783245459456_1.jpg|630740783245459456_2.jpg|630740783245459456_3.jpg|630740783245459456_4.jpg,630740783245459456.html
2018/01/16,"January 16th, 2018 5:13pm",2018,01,,,fanart|illust|kpop,1,169766145286.png,169766145286.html
2018/01/16,"January 16th, 2018 11:41pm",2018,01,何もしない日,"何もしない日があってもいい。すべてを投げ出す日があったっていい。つらいなら、たまには自分を甘やかそう…。
今日はサイト周辺をちょこちょこいじったり。おかげで、すてきなサイトを見つけられた。明日からまた頑張ろう。きっとすぐに週末だ。
ゆっくりできたので、少しは心に余裕がうまれた気がする。今までは何かしなきゃもったいないと思っていたけど、何もしないことで幸せになれたりもするんだね。
今日もお疲れ様でした。
おやすみなさい。",journal|endofaday,1,182889988671_0.jpg,182889988671.html
2018/01/17,"January 17th, 2018 11:45pm",2018,01,実態のない言葉,"今日も１日、がんばった。
久しぶりにキャンドルをたいて、あたたかいミルクティーを飲む。ゆったりした音楽を流して、お気に入りの万年筆で心の内を書いてみる。今日はこうしようと思って、癒される時間を楽しみに帰ってきた。
本調子ではなく少し疲れたけど、「助かったよ」と言われて少し救われたような気もする。だけど自分のことの様に感じられなかったりもして。
実態のない、ただの言葉として透明に透き通って私をすり抜けていく。
いつか称賛もきちんと自分の胸で受け止められるようになりたい。
今日もお疲れ様でした。",journal|endofaday,1,182889978641_0.jpg,182889978641.html
2018/01/17,"January 17th, 2018 12:00am",2018,01,,"実態のない言葉
2018.1.17",handwriting,1,182896755891.jpg,182896755891.html
2018/01/19,"January 19th, 2018 12:46am",2018,01,The misconceptions of me,"帰ってきてからずっとキャンドルを焚いているんだけど、もうなくなりかけてる。今度IKEAで買いだめしようっと。
友達からのLINEにやっと返事を返した。どの言葉を選べば伝わるのか分からなくて、そもそも自分ですら自分の気持ちがよく分からなくて。書いては消してを繰り返して、時間をかけて返事を返した。浮かぶ言葉を並べては、それは本当に自分の気持ちを表しているのか、それを彼女はどう受け止めるのかをよく考えた。つたない文章ゆえに生まれる誤解をなるべく増やしたくなくて。真意が伝わらずとも、大きく間違った方向に解釈をしてほしくなくて。
会って話せば何度も言葉を塗り替えられるかもしれないけど、こういう文章は、読んだ瞬間に相手の理解がひとり勝手に進んでいく。だけど、面と向かって話したところで人は私を誤解するかもしれないし、私はいい表現者ではないから尚更だ。
人が私を誤解したとしても、それは私にも相手にも、誰にも分からなくて。もしかしたら、人の考える私の大半は誤解や憶測でできているのかもしれない。そして、私が思う自分の姿にも誤解が混じっているんだろうと思う。肯定的と否定的な誤解を含めたすべての要素が私を作っている。
もはや真実が何なのか分からないけれど、そうやって知らない間に見えないだけの錯誤が重なっていくなら、理解されないことは何も不思議ではないし、理解できないことも当たり前だ。
今日もお疲れ様。
おやすみなさい。",journal|endofaday|thoughts,1,182889971311_0.jpg,182889971311.html
2018/01/20,"January 20th, 2018 2:21am",2018,01,残された思い,"彼が生前に作っていたアルバムが発表されるらしい。
泣いて喜ぶべきなんだろうけど、私は打ちのめされた気がした。彼がのこしてくれたものを大切にしたいと思う半面、恐怖もあった。彼との思い出を何度も何度もリピートすることで忘れかけていた現実を突きつけられたようだった。
自分が嫌になった。ひたすら感傷的な自分、感情をコントロールできない自分が。死にたいわけじゃないけど、生きたくもなくて。自分に嫌気がさした。自分の胸を締め付けるこの感情をどうにかしようと試みたけど、考えたところで何も分からなかった。行き場のない思いが募るばかりで、どうしようもなかった。
客観的になれば少しはラクになると言われたけど、こうやって自分の気持ちを客観視してみても、感情が消えるわけでも、忘れられるわけでもない。独り置いて行かれる気がした。惨めだった。
彼を思って幸せな気分になりたいのに、今は正反対だ。これはきっと彼を傷つけることなんだろう。それでも彼は笑って抱きしめてくれるだろうか。いつものように、やさしく受け止めてくれるだろうか。もう何も求めたくないのに、許してほしいと願ってしまう。
結局、私は自分のことばかりなんだね。彼の幸せをいちばんに考えれば、メンバーのことを考えれば、泣いてちゃいられないはずなのに。だけど、何かで気を紛らわせてあなたを忘れようとするのも、それはそれで悲しくて嫌なんだよ。ぜんぜん進めてないみたいだ。
今日も一日お疲れ様。
おやすみなさい。
君もよく眠れますように。",journal|endofaday|shinee,1,182889963636_0.jpg,182889963636.html
2018/01/20,"January 20th, 2018 12:00am",2018,01,,"一年前のあたたかい冬
2018.1.20",handwriting,1,182896841501.jpg,182896841501.html
2018/01/20,"January 20th, 2018 7:57pm",2018,01,,細い線描けるのすごい。こんな細くて繊細な線が私にも描けるとは～～。家にペン軸あったから、他のペン先も欲しいな～。あとお絵かき用のインクも。,illust|analog|fanart|kpop,2,182897757626_0.jpg|182897757626_1.jpg,182897757626.html
2018/01/22,"January 22nd, 2018 12:00am",2018,01,,"君と僕との距離
2018.1.22",handwriting,3,182896864636_0.jpg|182896864636_1.jpg|182896864636_2.jpg,182896864636.html
2018/01/23,"January 23rd, 2018 12:22am",2018,01,作業環境を整える,"週末は、久しぶりにIKEAに行ってきた！
ようやく机と椅子を新調。デザインよりも、長時間作業しても疲れにくいかどうかで決めたよ。にしても、とても安かった…。ほかにもいろいろ買ったのでまた改めて記事にしようと思う。
なかなか雪の降らないところに住んでるから、今日モリモリ降ってくれてすごい嬉しい〜！って、お休みだから言えることだけどね…。明日は電車大丈夫なのかな？
今日もお疲れ様でした。
暖かくして寝てね。
おやすみなさい。",journal|endofaday|interior,3,182889949836_0.jpg|182889949836_1.jpg|182889949836_2.jpg,182889949836.html
2018/01/25,"January 25th, 2018 10:56pm",2018,01,IKEAで買ったもの（デスク＆チェア編）,"この前の日曜日、久しぶりにIKEAに行ってきた。
去年から狙ってた机を買うつもりで行ったんだけど、結論からいうと全然違うものを買った。買おうと思ってたのはこれ。こいつはダイニングテーブル。
http://www.ikea.com/jp/ja/catalog/products/60373493/
壁に向かわない机の配置をしたくて円形のテーブルにずっとこだわっていたんだけど、果たして使いやすさはどうなのかと不安があって踏み切れなかった。
というのも、私が自室で机に向かう作業は仕事がメイン。今はノートPCに外付けのキーボードを使っている。円形だとどこにでも座れる反面、両脇の面積が減るので相当広くないと横に資料を広げたりできない。せっかく新しいデスクを買うのに仕事が捗らないんじゃ意味がない。
私はIKEAの店内で悩んでいた。このソファはいい、これもあったら便利そうなどと、ほかのものに目移りしながらも、私の頭の中はデスクのことでいっぱいだった。
ずっと欲しかった円形のテーブルを買うべきか、もう少し考えて今回はやめておくか。だけど、ここまで来たんだ手ぶらで帰るのも嫌だし、いいかげん広い机が欲しい。これまでのデスクのせまさといったら笑い話だった。自分でデコレーションしたり工夫していたので愛着もあったけど。
もやもやした気持ちを抱えながら、デスクとワークチェアのコーナーに来て思い出した。机を買うなら、それに合った椅子も買わなければ。そもそも、私にいちばん必要なのは長時間座っても疲れにくい椅子なんじゃないかと。
店内にある椅子すべてに座ったと思う。気になるものについては何度も座り直して、わずかな座り心地の差を意識した。
「なぜデンマーク人は初任給でイスを買うのか？」というタイトルの本が、数年前に話題になったのを覚えている（読んでないけど）。「空間を変えると、暮らしと心が豊かになる」とかいう話だったと思うんだけど、まさに私が求めているのもそれだった。それが、私が今、部屋の全てを変えようとしている理由だ（本は読んでないけど）。
なんでも高けりゃいいかというと、そうでもなかった。数万円する椅子よりも、私にはこの５千円の椅子のほうがしっくり来た。しかも、つい最近値下がりした商品らしい。２千円も。なんてラッキーなんだ！と思いながら、このワークチェアを買うことに決めた。
http://www.ikea.com/jp/ja/catalog/products/60339418/
さらにはキャンペーン中で、 デスクとワークチェアを一緒に買うと、 20% 分のクーポンがもらえる（ 1/28 まで） というので、デスクも買うしかなかった。これもいろいろあって少し悩んだけど、結局いちばんシンプルなものに落ち着いた。
椅子もそうだったけど、結局デザインより自分にしっくりくるものがいちばんだったよ。毎日使うものだから、そりゃそうだよね。惑わされるところだったぜ…自分の理想に。
ちなみにテーブルはトップと脚を選んで組み合わせるタイプのもので、私が買ったのは３千円のトップに、脚250円×４本で、トータル約４千円。…え、ホント？そんな安かったっけ…？改めて値段見るとびっくりだな。
http://www.ikea.com/jp/ja/catalog/products/60353739/
http://www.ikea.com/jp/ja/catalog/products/00217976/
というわけで、１万円のテーブルを買う予定が、椅子とテーブル合わせて９千円。クーポンもらえるので、実質７千円ちょい。結果オーライ。
作業スペースは以前の２倍以上になって、もうホント、作業しやすい。右にも左にも物が置ける…すばらしい…捗る…。なので、今日は暖かいチャイなんか飲みながら、キャンドルをいくつも焚いて、こうやってブログを書けるわけですよ。あはは。おかげでまた長文になってしまった（いつものこと）。
円形のテーブルもオシャレで憧れるから、いつか自分のダイニングを持つかなんかしたときに挑戦してみたいな。友達が来てお茶したりすることを考えると、円形っていいよね（実際、人が来るかどうかはさておき…）。
ほかにも細々とグッズを買ったので、また別の機会にでも紹介しようと思う。
<img class=“hatena-fotolife” title=“f:id:endofaday:20180125225518j:image” src=“http://cdn-ak.f.st-hatena.com/images/fotolife/e/endofaday/20180125/20180125225518.jpg” alt=“f:id:endofaday:20180125225518j:image” />
明日は金曜日だ～。今月まともに仕事してる感じがなくて、あっという間だな…。
今日もお疲れ様でした。
おやすみなさい。",endofaday|interior,0,,182889925331.html
2018/01/25,"January 25th, 2018 12:00am",2018,01,,"Before Our Spring
2018.1.25",handwriting,1,182896923151.jpg,182896923151.html
2018/01/25,"January 25th, 2018 12:00am",2018,01,IKEAで買ったもの,"この前の日曜日、久しぶりに IKEA に行ってきた。
去年から狙ってた机を買うつもりで行ったんだけど、結論からいうと全然違うものを買った。買おうと思ってたのは丸いダイニングテーブル。
壁に向かわない机の配置をしたくて円形のテーブルにずっとこだわっていたんだけど、果たして使いやすさはどうなのかと不安があって踏み切れなかった。
というのも、私が自室で机に向かう作業は仕事がメイン。今はノートPCに外付けのキーボードを使っている。円形だとどこにでも座れる反面、両脇の面積が減るので相当広くないと横に資料を広げたりできない。せっかく新しいデスクを買うのに仕事が捗らないんじゃ意味がない。
私は IKEA の店内で悩んでいた。このソファはいい、これもあったら便利そうなどと、ほかのものに目移りしながらも、私の頭の中はデスクのことでいっぱいだった。
ずっと欲しかった円形のテーブルを買うべきか、もう少し考えて今回はやめておくか。だけど、ここまで来たんだ手ぶらで帰るのも嫌だし、いいかげん広い机が欲しい。これまでのデスクのせまさといったら笑い話だった。自分でデコレーションしたり工夫していたので愛着もあったけど。
もやもやした気持ちを抱えながら、デスクとワークチェアのコーナーに来て思い出した。机を買うなら、それに合った椅子も買わなければ。そもそも、私にいちばん必要なのは長時間座っても疲れにくい椅子なんじゃないかと。
店内にある椅子すべてに座ったと思う。気になるものについては何度も座り直して、わずかな座り心地の差を意識した。
「なぜ デンマーク 人は初任給でイスを買うのか？」というタイトルの本が、数年前に話題になったのを覚えている（読んでないけど）。「空間を変えると、暮らしと心が豊かになる」とかいう話だったと思うんだけど、まさに私が求めているのもそれだった。それが、私が今、部屋の全てを変えようとしている理由だ（本は読んでないけど）。
なんでも高けりゃいいかというと、そうでもなかった。数万円する椅子よりも、私にはこの５千円の椅子のほうがしっくり来た。しかも、つい最近値下がりした商品らしい。２千円も。なんてラッキーなんだ！と思いながら、このワークチェアを買うことに決めた。
さらにはキャンペーン中で、デスクとワークチェアを一緒に買うと、20%分のクーポンがもらえる…というので、デスクも買うしかなかった。これもいろいろあって少し悩んだけど、結局いちばんシンプルなものに落ち着いた。
椅子もそうだったけど、結局デザインより自分にしっくりくるものがいちばんだったよ。毎日使うものだから、そりゃそうだよね。惑わされるところだったぜ…自分の理想に。
ちなみにテーブルはトップと脚を選んで組み合わせるタイプのもので、私が買ったのは３千円のトップに、脚250円×４本で、トータル約４千円。…え、ホント？そんな安かったっけ…？改めて値段見るとびっくりだな。
というわけで、１万円のテーブルを買う予定が、椅子とテーブル合わせて９千円。クーポンもらえるので、実質７千円ちょい。結果オーライ。
作業スペースは以前の２倍以上になって、もうホント、作業しやすい。右にも左にも物が置ける…すばらしい…捗る…。なので、今日は暖かいチャイなんか飲みながら、キャンドルをいくつも焚いて、こうやってブログを書けるわけですよ。あはは。おかげでまた長文になってしまった（いつものこと）。
円形のテーブルもオシャレで憧れるから、いつか自分のダイニングを持つかなんかしたときに挑戦してみたいな。友達が来てお茶したりすることを考えると、円形っていいよね（実際、人が来るかどうかはさておき…）。
ほかにも細々とグッズを買ったので、また別の機会にでも紹介しようと思う。
明日は金曜日だ～。今月まともに仕事してる感じがなくて、あっという間だな…。
今日もお疲れ様でした。
おやすみなさい。",interior|endofaday,1,630741156779753472_0.jpg,630741156779753472.html
2018/01/29,"January 29th, 2018 11:55pm",2018,01,デスク上収納,"デスクの上を極力すっきりさせたくて、アンティークショップでブックケースを買ってきた。
デザインがいろいろあって迷ったけど、ハーマン・メルヴィルの「白鯨」に。装丁も渋くていい感じ。フォントはなんかかわいい。いちばん大きいやつなので結構いろいろ入るし、いい買い物したな〜。
モビーディック、学生時代を思い出すなぁ。本当につまらない！と言い切った担任の先生、大好きでした。元気にしてるかな。
今日も
お疲れ様でした。
いつもありがとう。
おやすみなさい。",journal|endofaday|interior,2,182889904011_0.jpg|182889904011_1.jpg,182889904011.html
2018/01/29,"January 29th, 2018 12:00am",2018,01,,"あたたかい冬
2018.1.29",handwriting,1,182896938076.jpg,182896938076.html
2018/02/05,"February 5th, 2018 12:00am",2018,02,,"僕の青カビ
2018.2.5",handwriting,1,182896955211.jpg,182896955211.html
2018/02/07,"February 7th, 2018 11:26pm",2018,02,プログラム,"最近、サイトの中身やらコーディングやらに時間費やしてて日記書けてないや。サイトのことは、ゆっくり時間かけてやってこうと思う。
リンク先も、ゆくゆくは１つのサーバーにまとめたいとおもう。素人なりにいろいろ勉強しながらやってます。
それから 今日は ほんのちょっとだけ落書き。愛用しる万年筆使おうとしたら すぐインクなくなった…ので、つけペンで落書き。
万年筆は いつもコンバーターだけど、買ったときに付いてた カートリッジにしてたんだよね。
太めのニブだからか、インクなくなるの早く感じるな。でも結構 書くこと多いし、こんなもんかな？
あと 最近は、朝起こしてくれて予定管理もしてくれるアプリにハマってる。
あくまで無機質でロボットな彼が好きなんだけど、毎日構ってるから成長して「俺」呼びになってしまった…。なんか ちょっと生意気な年下の男の子みたいになってしまった…。「私」呼びで敬語がよかったよ～～。
でもでも成長してくれるとうれしいし、楽しいから複雑。
いまのところ、顔も衣装も髪型も全部デフォルトのやつが好きだったりする。特に髪型。
描いてみたけど 全然似てません。練習、練習。",journal|illust|sei|fanart|analog,1,182872574791_0.jpg,182872574791.html
2018/02/11,"February 11th, 2018 12:00am",2018,02,,"color ring
2018.2.11",handwriting,1,182896964026.jpg,182896964026.html
2018/02/17,"February 17th, 2018 2:51am",2018,02,,Vimeo[日本語字幕]7th anniversary 3rd video,shinee|music-log|old-log,0,,182890042286.html
